Date,AMC,AMZN,BTC-USD,GME,QQQ,VWUSX,^GSPC
2010-01-06,,132.25,,16.18,41.22,15.99,1137.14
2010-01-07,,130.0,,13.78,41.25,,1141.69
2010-01-08,,133.52,,13.66,41.59,16.09,1144.98
2010-01-11,,130.31,,13.68,41.42,16.1,1146.98
2010-01-12,,127.35,,13.98,40.9,15.9,1136.22
2010-01-13,,129.11,,14.0,41.41,16.02,1145.68
2010-01-14,,127.35,,13.8,41.44,16.07,1148.46
2010-01-15,,127.14,,13.8,40.96,15.87,1136.03
2010-01-19,,127.61,,14.01,41.62,16.04,1150.23
2010-01-20,,125.78,,13.81,41.02,,1138.04
2010-01-21,,126.62,,13.75,40.64,15.54,1116.48
2010-01-22,,121.43,,13.49,39.45,15.15,1091.76
2010-01-25,,120.31,,13.42,39.59,15.25,1096.78
2010-01-26,,119.48,,13.22,39.62,15.17,1092.17
2010-01-27,,122.75,,13.43,39.93,15.26,1097.5
2010-01-28,,126.03,,13.37,38.91,14.94,1084.53
2010-01-29,,125.41,,13.31,38.23,14.73,1073.87
2010-02-01,,118.87,,13.42,38.65,14.95,1089.19
2010-02-02,,118.12,,13.62,39.0,15.11,1103.32
2010-02-03,,119.1,,13.81,39.21,15.11,1097.28
2010-02-04,,115.94,,13.53,38.08,14.63,1063.11
2010-02-05,,117.39,,13.57,38.4,14.66,1066.19
2010-02-08,,116.83,,13.26,38.12,14.56,1056.74
2010-02-09,,118.03,,12.67,38.51,14.76,1070.52
2010-02-10,,117.36,,12.91,38.43,14.71,1068.13
2010-02-11,,120.09,,13.04,39.01,14.9,1078.47
2010-02-12,,119.66,,12.91,39.09,14.91,1075.51
2010-02-16,,117.53,,12.79,39.59,,1094.87
2010-02-17,,116.31,,12.98,39.82,,1099.51
2010-02-18,,118.08,,13.08,40.07,15.35,1106.75
2010-02-19,,117.52,,13.0,40.05,,1109.17
2010-02-22,,118.01,,12.85,39.97,15.3,1108.01
2010-02-23,,117.24,,12.71,39.45,15.1,1094.6
2010-02-24,,119.72,,12.7,39.85,15.22,1105.24
2010-02-25,,118.2,,11.79,39.84,,1102.94
2010-02-26,,118.4,,11.58,39.99,15.28,1104.49
2010-03-01,,124.54,,11.78,40.57,15.44,1115.71
2010-03-02,,125.53,,11.78,40.69,15.51,1118.31
2010-03-03,,125.89,,12.02,40.74,15.53,1118.79
2010-03-04,,128.53,,11.98,40.87,15.6,1122.97
2010-03-05,,128.91,,12.17,41.49,15.83,1138.7
2010-03-08,,130.11,,12.44,41.57,15.84,1138.5
2010-03-09,,128.82,,12.16,41.8,,1140.45
2010-03-10,,130.51,,12.31,42.14,15.95,1145.61
2010-03-11,,133.58,,13.03,42.3,16.01,1150.24
2010-03-12,,131.82,,12.93,42.31,16.03,1149.99
2010-03-15,,131.13,,13.06,42.2,15.98,1150.51
2010-03-16,,131.79,,13.07,42.47,,1159.46
2010-03-17,,131.34,,13.37,42.59,16.18,1166.21
2010-03-18,,132.76,,14.25,42.73,,1165.83
2010-03-19,,130.35,,14.21,42.47,,1159.9
2010-03-22,,130.47,,14.54,42.86,16.17,1165.81
2010-03-23,,129.26,,14.95,43.15,16.26,1174.17
2010-03-24,,128.04,,14.62,42.95,,1167.72
2010-03-25,,134.73,,14.66,42.88,16.15,1165.73
2010-03-26,,135.06,,14.81,42.93,,1166.59
2010-03-29,,135.12,,14.66,43.13,16.2,1173.22
2010-03-30,,136.58,,14.69,43.28,,1173.27
2010-03-31,,135.77,,14.75,43.07,,1169.43
2010-04-01,,131.81,,15.08,43.07,16.31,1178.1
2010-04-05,,131.49,,15.24,43.47,16.44,1187.44
2010-04-06,,135.56,,15.16,43.6,16.47,1189.44
2010-04-07,,134.87,,15.27,43.49,16.39,1182.45
2010-04-08,,140.96,,15.57,43.59,16.43,1186.44
2010-04-09,,140.06,,15.69,43.85,16.51,1194.37
2010-04-12,,141.2,,15.8,43.88,16.52,1196.48
2010-04-13,,140.16,,15.93,44.11,16.57,1197.3
2010-04-14,,144.28,,16.13,44.64,16.8,1210.65
2010-04-15,,145.82,,16.44,44.83,16.86,1211.67
2010-04-16,,142.17,,16.7,44.3,,1192.13
2010-04-19,,142.43,,17.03,44.27,16.54,1197.52
2010-04-20,,144.2,,17.1,44.49,16.66,1207.17
2010-04-21,,146.43,,16.93,44.74,16.64,1205.94
2010-04-22,,150.09,,16.85,44.99,,1208.67
2010-04-23,,143.63,,16.98,45.18,16.79,1217.28
2010-04-26,,147.11,,17.14,45.08,16.69,1212.05
2010-04-27,,142.02,,16.52,44.13,16.32,1183.71
2010-04-28,,139.35,,16.64,44.15,16.4,1191.36
2010-04-29,,141.73,,16.83,44.92,16.62,1206.78
2010-04-30,,137.1,,16.37,44.04,16.3,1186.69
2010-05-03,,137.49,,16.93,44.65,,1202.26
2010-05-04,,129.83,,16.66,43.31,16.05,1173.6
2010-05-05,,130.93,,16.5,43.09,,1165.87
2010-05-06,,128.71,,15.61,41.65,15.45,1128.15
2010-05-07,,124.98,,15.2,40.61,,1110.88
2010-05-10,,131.29,,15.69,42.72,,1159.73
2010-05-11,,130.46,,15.45,42.68,15.79,1155.79
2010-05-12,,133.87,,15.58,43.48,,1171.67
2010-05-13,,131.47,,15.27,42.79,,1157.44
2010-05-14,,128.53,,14.71,41.97,,1135.68
2010-05-17,,128.91,,14.83,42.1,,1136.94
2010-05-18,,126.28,,14.42,41.52,,1120.8
2010-05-19,,124.59,,14.32,41.19,15.19,1115.05
2010-05-20,,119.71,,13.88,39.66,14.58,1071.59
2010-05-21,,122.72,,14.34,40.1,14.82,1087.69
2010-05-24,,122.12,,14.33,39.94,14.67,1073.65
2010-05-25,,124.86,,14.75,39.98,,1074.03
2010-05-26,,123.21,,14.58,39.53,,1067.95
2010-05-27,,126.7,,15.47,41.02,15.09,1103.06
2010-05-28,,125.46,,15.34,40.78,,1089.41
2010-06-01,,123.24,,14.72,40.41,,1070.71
2010-06-02,,126.31,,14.9,41.36,15.06,1098.38
2010-06-03,,128.76,,15.27,41.76,15.14,1102.83
2010-06-04,,122.77,,14.66,40.33,14.61,1064.88
2010-06-07,,122.01,,14.23,39.59,14.35,1050.47
2010-06-08,,118.84,,14.13,39.52,14.43,1062.0
2010-06-09,,117.91,,14.13,39.19,14.33,1055.69
2010-06-10,,123.21,,14.29,40.31,14.78,1086.84
2010-06-11,,123.03,,14.58,40.69,14.89,1091.6
2010-06-14,,123.83,,14.73,40.68,14.87,1089.63
2010-06-15,,126.84,,13.94,41.77,,1115.23
2010-06-16,,126.9,,13.22,41.94,,1114.61
2010-06-17,,125.89,,13.04,42.08,15.27,1116.04
2010-06-18,,125.83,,12.93,42.11,,1117.51
2010-06-21,,122.55,,12.7,41.75,15.2,1113.2
2010-06-22,,122.31,,12.68,41.43,14.97,1095.31
2010-06-23,,121.45,,12.72,41.26,14.93,1092.04
2010-06-24,,118.33,,12.37,40.63,,1073.69
2010-06-25,,121.0,,12.46,40.64,14.72,1076.76
2010-06-28,,117.8,,12.62,40.5,14.68,1074.57
2010-06-29,,108.61,,12.33,38.94,14.19,1041.24
2010-06-30,,109.26,,12.65,38.34,14.04,1030.71
2010-07-01,,110.96,,12.84,38.24,14.01,1027.37
2010-07-02,,109.14,,12.3,38.13,13.95,1022.58
2010-07-06,,110.06,,12.39,38.25,,1028.06
2010-07-07,,113.43,,12.62,39.47,14.44,1060.27
2010-07-08,,116.22,,12.69,39.68,14.55,1070.25
2010-07-09,,117.26,,12.81,40.06,14.65,1077.96
2010-07-12,,119.51,,13.01,40.18,,1078.75
2010-07-13,,123.65,,13.14,40.7,14.89,1095.34
2010-07-14,,123.3,,13.14,40.9,,1095.17
2010-07-15,,122.06,,13.14,40.94,,1096.48
2010-07-16,,118.49,,12.76,39.81,14.46,1064.88
2010-07-19,,119.94,,13.06,40.15,,1071.25
2010-07-20,,120.1,,13.33,40.63,,1083.48
2010-07-21,,117.43,,13.24,40.08,,1069.59
2010-07-22,,120.07,,13.46,41.09,14.88,1093.67
2010-07-23,,118.87,,13.8,41.35,14.96,1102.66
2010-07-26,,118.4,,14.07,41.69,,1115.01
2010-07-27,,117.13,,13.66,41.68,,1113.84
2010-07-28,,117.13,,13.47,41.34,,1106.13
2010-07-29,,116.86,,13.29,41.04,,1101.53
2010-07-30,,117.89,,13.5,41.13,,1101.6
2010-08-02,,120.07,,14.21,41.9,15.24,1125.86
2010-08-03,,122.42,,13.91,41.72,15.13,1120.46
2010-08-04,,127.58,,14.31,42.14,,1127.24
2010-08-05,,127.83,,14.23,42.04,,1125.81
2010-08-06,,128.32,,14.12,41.98,,1121.64
2010-08-09,,128.83,,14.11,42.27,,1127.79
2010-08-10,,130.0,,13.82,41.9,,1121.06
2010-08-11,,125.89,,13.37,40.76,,1089.47
2010-08-12,,126.56,,13.27,40.44,,1083.61
2010-08-13,,124.69,,13.18,40.15,14.47,1079.25
2010-08-16,,126.07,,13.35,40.22,14.49,1079.38
2010-08-17,,128.86,,13.48,40.73,,1092.54
2010-08-18,,129.65,,13.98,40.89,14.69,1094.16
2010-08-19,,127.57,,12.83,40.27,,1075.63
2010-08-20,,127.76,,12.66,40.33,14.45,1071.69
2010-08-23,,126.6,,12.4,39.93,14.36,1067.36
2010-08-24,,124.53,,12.35,39.19,14.1,1051.87
2010-08-25,,126.85,,12.4,39.57,14.16,1055.33
2010-08-26,,124.86,,12.35,39.09,14.04,1047.22
2010-08-27,,126.64,,12.34,39.57,14.29,1064.59
2010-08-30,,123.79,,12.03,39.15,14.12,1048.92
2010-08-31,,124.83,,12.07,39.02,14.09,1049.33
2010-09-01,,132.49,,12.31,40.18,14.52,1080.29
2010-09-02,,135.21,,12.46,40.63,,1090.1
2010-09-03,,138.79,,12.8,41.31,14.92,1104.51
2010-09-07,,137.22,,12.62,41.03,14.74,1091.84
2010-09-08,,139.14,,12.5,41.52,,1098.87
2010-09-09,,140.38,,12.38,41.68,,1104.18
2010-09-10,,142.44,,12.29,41.84,15.0,1109.55
2010-09-13,,145.07,,12.56,42.42,,1121.9
2010-09-14,,145.75,,12.53,42.6,,1121.1
2010-09-15,,145.45,,12.52,42.87,,1125.07
2010-09-16,,148.13,,13.06,43.04,,1124.66
2010-09-17,,148.32,,13.04,43.19,,1125.59
2010-09-20,,151.3,,13.17,43.94,15.49,1142.71
2010-09-21,,150.73,,13.12,43.93,15.48,1139.78
2010-09-22,,151.83,,13.13,43.82,15.41,1134.28
2010-09-23,,152.85,,13.16,43.8,,1124.83
2010-09-24,,160.73,,13.41,44.69,15.66,1148.67
2010-09-27,,159.37,,13.34,44.45,15.55,1142.16
2010-09-28,,159.7,,13.39,44.43,15.61,1147.7
2010-09-29,,158.99,,13.26,44.36,15.56,1144.73
2010-09-30,,157.06,,13.27,44.16,15.52,1141.2
2010-10-01,,153.71,,13.47,44.1,,1146.24
2010-10-04,,155.39,,13.39,43.63,15.4,1137.03
2010-10-05,,160.87,,13.63,44.69,15.76,1160.75
2010-10-06,,155.4,,13.61,44.3,15.7,1159.97
2010-10-07,,156.27,,13.41,44.46,15.69,1158.06
2010-10-08,,155.55,,13.52,44.77,15.8,1165.15
2010-10-11,,153.03,,13.72,44.79,15.78,1165.32
2010-10-12,,156.48,,13.33,45.09,,1169.77
2010-10-13,,155.17,,12.96,45.46,,1178.1
2010-10-14,,155.53,,12.67,45.37,,1173.81
2010-10-15,,164.64,,12.33,46.34,16.13,1176.19
2010-10-18,,163.56,,12.3,46.16,,1184.71
2010-10-19,,158.67,,12.4,45.73,,1165.9
2010-10-20,,158.67,,12.77,46.07,,1178.17
2010-10-21,,164.97,,12.82,46.16,,1180.26
2010-10-22,,169.13,,12.88,46.47,,1183.08
2010-10-25,,169.0,,12.95,46.7,16.35,1185.62
2010-10-26,,169.95,,13.06,46.82,16.34,1185.64
2010-10-27,,167.51,,13.05,46.97,16.36,1182.45
2010-10-28,,166.84,,13.07,47.06,16.39,1183.78
2010-10-29,,165.23,,13.23,46.96,,1183.26
2010-11-01,,162.58,,13.0,46.99,,1184.38
2010-11-02,,164.61,,13.18,47.5,16.63,1193.57
2010-11-03,,168.47,,13.16,47.71,16.65,1197.96
2010-11-04,,168.93,,13.43,48.3,16.95,1221.06
2010-11-05,,170.77,,13.46,48.3,17.0,1225.85
2010-11-08,,171.99,,13.82,48.36,16.98,1223.25
2010-11-09,,170.27,,13.59,48.1,16.89,1213.4
2010-11-10,,173.33,,13.56,48.34,16.99,1218.71
2010-11-11,,170.37,,14.21,48.04,16.94,1213.54
2010-11-12,,165.68,,14.02,47.25,16.68,1199.21
2010-11-15,,158.9,,13.95,47.07,,1197.75
2010-11-16,,157.78,,14.04,46.3,16.37,1178.34
2010-11-17,,158.35,,14.14,46.43,16.42,1178.59
2010-11-18,,164.17,,13.74,47.18,16.72,1196.69
2010-11-19,,164.82,,13.55,47.22,16.77,1199.73
2010-11-22,,170.39,,13.72,47.61,16.82,1197.84
2010-11-23,,168.2,,13.61,46.86,16.56,1180.73
2010-11-24,,177.25,,13.7,47.8,16.88,1198.35
2010-11-26,,177.2,,13.8,47.49,16.78,1189.4
2010-11-29,,179.49,,13.55,47.45,16.7,1187.76
2010-11-30,,175.4,,13.41,46.88,16.58,1180.55
2010-12-01,,176.55,,13.65,47.86,,1206.07
2010-12-02,,176.53,,14.24,48.35,17.19,1221.53
2010-12-03,,175.68,,14.36,48.48,17.25,1224.71
2010-12-06,,178.05,,14.31,48.46,17.25,1223.12
2010-12-07,,176.77,,14.44,48.49,,1223.75
2010-12-08,,176.29,,14.35,48.67,17.34,1228.28
2010-12-09,,174.85,,14.57,48.71,17.36,1233.0
2010-12-10,,175.62,,14.97,49.03,17.45,1240.4
2010-12-13,,174.25,,14.76,48.86,,1240.46
2010-12-14,,173.94,,14.64,48.95,,1241.59
2010-12-15,,175.57,,14.52,48.74,17.37,1235.23
2010-12-16,,178.04,,14.62,49.12,17.44,1242.87
2010-12-17,,177.58,,14.59,49.16,17.45,1243.91
2010-12-20,,183.29,,14.31,49.2,17.49,1247.08
2010-12-21,,184.75,,14.57,49.49,17.58,1254.6
2010-12-22,,184.76,,14.61,49.48,17.62,1258.84
2010-12-23,,182.59,,14.96,49.36,17.57,1256.77
2010-12-27,,182.14,,14.98,49.38,,1257.54
2010-12-28,,181.09,,15.16,49.29,17.55,1258.51
2010-12-29,,183.37,,15.16,49.4,17.61,1259.78
2010-12-30,,182.75,,15.45,49.29,,1257.88
2010-12-31,,180.0,,15.41,49.1,17.54,1257.64
2011-01-03,,184.22,,15.43,49.87,17.76,1271.87
2011-01-04,,185.01,,15.15,49.84,17.68,1270.2
2011-01-05,,187.42,,14.74,50.26,17.82,1276.56
2011-01-06,,185.86,,13.89,50.42,17.81,1273.85
2011-01-07,,185.49,,13.98,50.38,,1271.5
2011-01-10,,184.68,,13.94,50.57,17.79,1269.75
2011-01-11,,184.34,,13.59,50.64,17.87,1274.48
2011-01-12,,184.08,,13.92,51.0,18.02,1285.96
2011-01-13,,185.53,,13.87,51.02,18.01,1283.76
2011-01-14,,188.75,,13.72,51.4,18.17,1293.24
2011-01-18,,191.25,,13.72,51.54,18.26,1295.02
2011-01-19,,186.87,,13.78,50.95,17.99,1281.92
2011-01-20,,181.96,,14.15,50.59,17.88,1280.26
2011-01-21,,177.42,,14.07,50.2,17.83,1283.35
2011-01-24,,176.85,,14.2,50.9,17.97,1290.84
2011-01-25,,176.7,,14.18,50.97,17.96,1291.18
2011-01-26,,175.39,,14.17,51.24,18.09,1296.63
2011-01-27,,184.45,,14.19,51.56,,1299.54
2011-01-28,,171.14,,14.13,50.25,,1276.34
2011-01-31,,169.64,,14.19,50.49,17.92,1286.12
2011-02-01,,172.11,,13.84,51.44,18.23,1307.59
2011-02-02,,173.53,,13.34,51.36,,1304.03
2011-02-03,,173.71,,13.13,51.45,18.17,1307.1
2011-02-04,,175.93,,13.5,51.74,18.31,1310.87
2011-02-07,,176.43,,13.56,51.98,18.41,1319.05
2011-02-08,,183.06,,13.48,52.32,18.49,1324.57
2011-02-09,,185.3,,13.26,52.23,18.48,1320.88
2011-02-10,,186.21,,13.72,52.31,18.65,1321.87
2011-02-11,,189.25,,13.65,52.69,18.8,1329.15
2011-02-14,,190.42,,13.38,52.82,18.86,1332.32
2011-02-15,,189.03,,13.49,52.75,18.74,1328.01
2011-02-16,,186.62,,13.65,53.09,,1336.32
2011-02-17,,187.76,,13.54,53.07,18.88,1340.43
2011-02-18,,186.5,,13.43,52.96,18.92,1343.01
2011-02-22,,180.42,,13.25,51.42,18.42,1315.44
2011-02-23,,176.68,,13.25,51.0,,1307.4
2011-02-24,,177.75,,13.14,51.27,,1306.1
2011-02-25,,177.24,,13.37,51.98,18.61,1319.88
2011-02-28,,173.29,,13.43,52.09,18.63,1327.22
2011-03-01,,169.44,,13.28,51.25,18.28,1306.33
2011-03-02,,172.02,,13.26,51.52,18.39,1308.44
2011-03-03,,172.79,,13.55,52.54,18.78,1330.97
2011-03-04,,171.67,,13.5,52.27,18.67,1321.15
2011-03-07,,169.08,,13.27,51.57,18.45,1310.13
2011-03-08,,166.89,,13.34,51.77,18.54,1321.82
2011-03-09,,169.05,,13.3,51.42,,1320.02
2011-03-10,,166.14,,13.18,50.62,18.1,1295.11
2011-03-11,,168.07,,13.31,50.94,18.22,1304.28
2011-03-14,,166.73,,13.34,50.76,18.11,1296.39
2011-03-15,,165.08,,13.82,50.03,17.9,1281.87
2011-03-16,,164.7,,13.83,48.83,17.56,1256.88
2011-03-17,,160.97,,14.13,49.28,17.77,1273.72
2011-03-18,,161.82,,14.11,49.17,17.75,1279.21
2011-03-21,,164.52,,14.27,50.11,18.06,1298.38
2011-03-22,,162.6,,14.15,50.02,17.95,1293.77
2011-03-23,,165.32,,14.21,50.3,18.04,1297.54
2011-03-24,,171.1,,14.63,51.2,18.27,1309.66
2011-03-25,,170.98,,14.62,51.32,18.34,1313.8
2011-03-28,,169.35,,14.79,51.04,18.25,1310.19
2011-03-29,,174.62,,15.03,51.54,18.44,1319.44
2011-03-30,,179.42,,15.24,51.78,18.57,1328.26
2011-03-31,,180.13,,15.16,51.86,18.58,1325.83
2011-04-01,,180.13,,15.43,51.88,18.68,1332.41
2011-04-04,,182.94,,15.2,51.71,,1332.87
2011-04-05,,185.29,,15.88,51.58,18.66,1332.63
2011-04-06,,182.76,,16.09,51.7,18.64,1335.54
2011-04-07,,184.91,,16.18,51.67,,1333.51
2011-04-08,,184.71,,16.03,51.42,18.55,1328.17
2011-04-11,,184.04,,15.99,51.25,18.5,1324.46
2011-04-12,,180.48,,16.02,50.9,,1314.16
2011-04-13,,182.29,,17.07,51.33,18.47,1314.41
2011-04-14,,181.82,,17.11,51.24,,1314.52
2011-04-15,,180.01,,17.78,51.15,,1319.68
2011-04-18,,178.34,,17.6,50.79,18.32,1305.14
2011-04-19,,178.82,,17.88,51.11,18.42,1312.62
2011-04-20,,183.87,,17.74,52.26,,1330.36
2011-04-21,,185.89,,17.87,52.68,18.98,1337.38
2011-04-25,,185.42,,17.84,52.81,18.95,1335.25
2011-04-26,,182.3,,17.7,53.11,19.07,1347.24
2011-04-27,,196.63,,17.65,53.47,19.16,1355.66
2011-04-28,,195.07,,17.64,53.39,19.19,1360.48
2011-04-29,,195.81,,17.29,53.35,19.22,1363.61
2011-05-02,,201.19,,17.36,53.25,19.17,1361.22
2011-05-03,,198.45,,17.41,52.99,18.99,1356.62
2011-05-04,,199.97,,17.29,52.91,18.89,1347.32
2011-05-05,,197.11,,17.42,52.62,,1335.1
2011-05-06,,197.6,,17.14,52.8,,1340.2
2011-05-09,,200.8,,17.16,52.99,19.01,1346.29
2011-05-10,,203.94,,17.36,53.45,19.18,1357.16
2011-05-11,,204.38,,17.37,53.06,,1342.08
2011-05-12,,206.07,,17.46,53.37,19.1,1348.65
2011-05-13,,202.56,,17.99,52.74,18.94,1337.77
2011-05-16,,192.51,,17.83,51.83,18.72,1329.47
2011-05-17,,194.81,,17.74,51.97,,1328.98
2011-05-18,,197.09,,17.96,52.41,,1340.68
2011-05-19,,198.8,,18.39,52.56,18.96,1343.6
2011-05-20,,198.65,,18.77,52.16,18.83,1333.27
2011-05-23,,196.22,,18.62,51.4,18.53,1317.37
2011-05-24,,193.27,,18.6,51.08,,1316.28
2011-05-25,,192.26,,18.68,51.28,,1320.47
2011-05-26,,195.0,,18.68,51.59,,1325.69
2011-05-27,,194.13,,18.99,51.86,,1331.1
2011-05-31,,196.69,,18.84,52.7,,1345.2
2011-06-01,,192.4,,18.5,51.55,,1314.55
2011-06-02,,193.65,,18.35,51.66,18.69,1312.94
2011-06-03,,188.32,,18.0,50.88,,1300.16
2011-06-06,,185.69,,17.89,50.47,18.2,1286.17
2011-06-07,,187.55,,17.63,50.38,,1284.94
2011-06-08,,188.05,,17.69,50.01,18.07,1279.56
2011-06-09,,189.68,,17.84,50.1,18.19,1289.0
2011-06-10,,186.53,,17.68,49.34,,1270.98
2011-06-13,,186.29,,17.67,49.34,,1271.83
2011-06-14,,189.96,,17.8,49.97,,1287.87
2011-06-15,,185.98,,17.59,49.02,17.73,1265.42
2011-06-16,,183.65,,17.64,48.83,17.66,1267.64
2011-06-17,,186.37,,17.8,48.68,17.67,1271.5
2011-06-20,,187.72,,18.04,48.93,17.74,1278.36
2011-06-21,,194.23,,18.52,49.98,18.13,1295.52
2011-06-22,,191.63,,17.87,49.62,17.98,1287.14
2011-06-23,,194.16,,17.68,50.08,,1283.5
2011-06-24,,192.55,,17.59,49.21,,1268.45
2011-06-27,,201.25,,17.36,50.0,18.0,1280.1
2011-06-28,,202.35,,17.74,50.74,18.35,1296.67
2011-06-29,,204.18,,17.5,50.95,,1307.41
2011-06-30,,204.49,,17.96,51.63,,1320.64
2011-07-01,,209.49,,18.13,52.41,19.11,1339.67
2011-07-05,,213.19,,18.45,52.67,,1337.88
2011-07-06,,214.19,,18.39,52.84,19.23,1339.22
2011-07-07,,216.74,,18.33,53.57,19.48,1353.22
2011-07-08,,218.28,,18.08,53.42,19.36,1343.8
2011-07-11,,212.55,,17.47,52.45,,1319.49
2011-07-12,,211.23,,16.7,52.05,,1313.64
2011-07-13,,213.5,,16.31,52.27,,1317.72
2011-07-14,,210.38,,16.04,51.66,18.66,1308.87
2011-07-15,,212.87,,15.88,52.35,,1316.14
2011-07-18,,211.53,,15.77,52.07,18.71,1305.44
2011-07-19,,218.06,,15.96,53.26,19.12,1326.73
2011-07-20,,215.55,,15.67,53.03,,1325.84
2011-07-21,,213.21,,15.7,53.38,,1343.8
2011-07-22,,216.52,,15.8,53.94,19.29,1345.02
2011-07-25,,213.49,,15.91,53.83,,1337.43
2011-07-26,,214.18,,16.0,53.96,,1331.94
2011-07-27,,222.52,,15.82,52.57,,1304.89
2011-07-28,,223.9,,15.86,52.66,,1300.67
2011-07-29,,222.52,,15.88,52.49,,1292.28
2011-08-01,,221.32,,15.56,52.24,,1286.94
2011-08-02,,211.7,,15.43,50.92,,1254.05
2011-08-03,,209.96,,15.38,51.41,,1260.34
2011-08-04,,201.48,,14.73,49.02,17.2,1200.07
2011-08-05,,202.7,,14.9,48.71,17.13,1199.38
2011-08-08,,193.7,,13.84,45.78,15.93,1119.46
2011-08-09,,205.09,,14.38,47.99,16.78,1172.53
2011-08-10,,194.13,,13.83,46.03,16.11,1120.76
2011-08-11,,198.36,,14.44,48.05,16.88,1172.64
2011-08-12,,202.3,,13.95,48.48,17.04,1178.81
2011-08-15,,202.95,,14.11,49.19,17.34,1204.49
2011-08-16,,197.68,,14.4,48.78,17.11,1192.76
2011-08-17,,195.93,,13.78,48.49,16.98,1193.89
2011-08-18,,182.52,,14.43,46.11,15.98,1140.65
2011-08-19,,178.93,,14.52,45.28,15.7,1123.53
2011-08-22,,177.54,,14.55,45.44,15.75,1123.82
2011-08-23,,193.55,,15.2,47.31,16.45,1162.35
2011-08-24,,193.73,,15.72,47.68,16.66,1177.6
2011-08-25,,192.03,,15.15,46.9,16.34,1159.27
2011-08-26,,199.27,,15.34,48.08,16.74,1176.8
2011-08-29,,206.53,,15.55,49.42,17.24,1210.08
2011-08-30,,210.92,,15.73,49.75,17.36,1212.92
2011-08-31,,215.23,,16.11,49.83,17.42,1218.89
2011-09-01,,212.54,,15.51,49.38,,1204.42
2011-09-02,,210.0,,14.91,48.22,,1173.97
2011-09-06,,216.18,,15.36,48.23,16.69,1165.24
2011-09-07,,219.9,,15.63,49.45,17.25,1198.62
2011-09-08,,217.26,,15.43,49.22,17.07,1185.9
2011-09-09,,211.39,,15.57,48.13,16.56,1154.23
2011-09-12,,216.56,,15.63,48.74,16.7,1162.27
2011-09-13,,219.53,,15.6,49.39,16.9,1172.87
2011-09-14,,222.57,,16.1,50.1,17.18,1188.68
2011-09-15,,226.78,,16.59,50.84,17.44,1209.11
2011-09-16,,239.3,,16.76,51.31,17.5,1216.01
2011-09-19,,241.69,,16.31,51.33,,1204.09
2011-09-20,,233.25,,16.15,51.1,17.29,1202.09
2011-09-21,,231.87,,15.78,50.21,16.89,1166.76
2011-09-22,,223.23,,15.22,48.58,16.29,1129.56
2011-09-23,,223.61,,15.16,49.09,16.44,1136.43
2011-09-26,,229.85,,15.9,49.67,16.71,1162.95
2011-09-27,,224.21,,16.08,50.18,16.92,1175.38
2011-09-28,,229.71,,15.84,49.44,16.5,1151.06
2011-09-29,,222.44,,16.15,48.85,16.39,1160.4
2011-09-30,,216.23,,15.55,47.59,15.89,1131.42
2011-10-03,,211.98,,15.47,46.37,15.43,1099.23
2011-10-04,,212.5,,16.02,47.32,15.82,1123.95
2011-10-05,,219.5,,16.07,48.53,16.19,1144.03
2011-10-06,,221.51,,16.2,49.35,16.54,1164.97
2011-10-07,,224.74,,16.38,49.02,16.31,1155.46
2011-10-10,,231.32,,16.55,50.72,,1194.89
2011-10-11,,235.48,,16.78,51.06,17.03,1195.54
2011-10-12,,236.81,,17.27,51.32,17.17,1207.25
2011-10-13,,236.15,,16.98,51.79,17.21,1203.66
2011-10-14,,246.71,,16.94,52.75,,1224.58
2011-10-17,,242.33,,16.32,51.93,,1200.86
2011-10-18,,243.88,,16.82,52.58,17.53,1225.38
2011-10-19,,231.53,,16.74,51.56,17.14,1209.88
2011-10-20,,233.61,,16.87,51.31,17.12,1215.39
2011-10-21,,234.78,,16.86,51.95,17.46,1238.25
2011-10-24,,237.61,,17.22,53.03,,1254.19
2011-10-25,,227.15,,17.24,51.99,17.43,1229.05
2011-10-26,,198.4,,16.86,51.92,17.48,1242.0
2011-10-27,,206.78,,17.45,53.36,,1284.59
2011-10-28,,217.32,,17.64,53.44,18.3,1285.09
2011-10-31,,213.51,,17.22,52.54,,1253.3
2011-11-01,,212.1,,16.86,51.17,17.28,1218.28
2011-11-02,,215.62,,16.9,51.61,17.6,1237.9
2011-11-03,,218.29,,17.39,52.68,18.03,1261.15
2011-11-04,,216.48,,17.3,52.4,,1253.23
2011-11-07,,217.0,,17.14,52.78,,1261.12
2011-11-08,,217.99,,17.26,53.38,,1275.92
2011-11-09,,211.22,,16.78,51.51,,1229.1
2011-11-10,,210.79,,16.56,51.48,17.52,1239.7
2011-11-11,,217.39,,16.95,52.45,,1263.85
2011-11-14,,218.93,,16.59,52.12,17.8,1251.78
2011-11-15,,217.83,,15.86,52.7,17.93,1257.81
2011-11-16,,211.99,,15.16,51.83,17.64,1236.91
2011-11-17,,204.52,,14.77,50.62,17.22,1216.13
2011-11-18,,197.14,,15.12,50.23,,1215.65
2011-11-21,,189.25,,15.3,49.27,16.83,1192.98
2011-11-22,,192.34,,15.1,49.43,16.8,1188.04
2011-11-23,,188.99,,14.89,48.32,16.41,1161.79
2011-11-25,,182.4,,14.48,47.94,16.32,1158.67
2011-11-28,,194.15,,15.05,49.61,,1192.55
